7bb47452d9c2e1846a8aafee92d73c4c,批,pi,10.28,10.46
b3376ec6f625b1aa02d29387c6f77fdf,真正,zhen zheng,5.05,5.48
7a1839e0818fbb71c4d1539b48b59495,真正,zhen zheng,3.15,3.45
af954f48816fc7cd9b1cbf17b952a9fe,之间,zhi jian,5.42,5.74
76fd52b67a97ed2f8eb34f35c9692d84,之间,zhi jian,3.14,3.42
70895d61627f41b7e6171f1eb20fb640,之间,zhi jian,2.86,3.55
ac52be12828b139bfbb1ca0232e5a948,主席,zhu xi,0.02,0.28
57e238eb63a7c8789956c5c637cd3693,主席,zhu xi,3.98,4.14
277ebc706351cf1fde9917ca0550a632,实现,shi xian,2.16,2.50
75d7c60e3e112ed6d1e85ff1c2afc506,实现,shi xian,0.12,0.81
37b873fbc0bf36403dc4696fe59e96cf,实现,shi xian,11.48,11.74
95f7baf5e3284e224d1dcd297e5f25b8,实现,shi xian,5.90,6.16
8b10dfbda8e833976078b774228d66fc,我们,wo men,0.22,0.44
114a3e1dfaa3b5843ea342925c078b61,我们,wo men,2.47,2.79
5dbf34315dcb31822b229c4394663645,我们,wo men,10.88,11.13
8e8faeb267381f757a6a849c4216f889,我们,wo men,0.60,0.82
a9c432c5436a1687ae0e0883cdd12877,我们,wo men,2.05,2.53
7903789a5b74134fa024b9fc87c73459,我们,wo men,8.96,9.16
3c3d5c20f9f5a1346ffebcab3a96551c,我们,wo men,5.29,5.53
3668c0f39ba4de8a8f4ed1bdaace29cb,我们,wo men,1.72,1.94
5136e940c45a7faa11a53c81346a7f7e,我们,wo men,0.19,0.35
5136e940c45a7faa11a53c81346a7f7e,我们,wo men,1.39,1.66
4e1e8d32d6857c3c088a8f3be07163a8,我们,wo men,4.01,4.24
edb9a8083acb14b35ad246b0eb0abf8b,我们,wo men,0.28,0.46
edb9a8083acb14b35ad246b0eb0abf8b,我们,wo men,2.42,2.64
edb9a8083acb14b35ad246b0eb0abf8b,我们,wo men,4.50,4.76
edb9a8083acb14b35ad246b0eb0abf8b,我们,wo men,9.76,10.08
cd30d55bc637e0219d30ec13d6c48a53,我们,wo men,2.45,3.38
7eccd51b594678642201abc7a03ed787,我们,wo men,2.29,2.50
7eccd51b594678642201abc7a03ed787,我们,wo men,4.31,4.53
0ed94c80b212fcd05a0a8f6c2c6a7ef5,我们,wo men,2.19,2.56
0ed94c80b212fcd05a0a8f6c2c6a7ef5,我们,wo men,3.80,4.20
a4a175a146660606594552c7a36c5b03,我们,wo men,3.21,3.49
1fedc42da25c27f5533d5e66857ac02b,我们,wo men,1.50,1.72
0e1c9bb9564bb4c3b74e805666ffbecf,我们,wo men,0.39,0.64
2f2d0e4797f069b8788bdd3ddcc6021e,我们,wo men,0.39,0.62
8666d5dc62338765e45bcbff687943c4,我们,wo men,3.02,3.74
bd079060b334de20b8765f7d5c8721dc,我们,wo men,1.34,1.64
82250e75fc46885022454475e3ab22e3,我们,wo men,0.20,0.40
82250e75fc46885022454475e3ab22e3,我们,wo men,4.14,4.35
37822ba6c2a0ebf6f8a4c5a5769c97d9,我们,wo men,2.80,3.02
37822ba6c2a0ebf6f8a4c5a5769c97d9,我们,wo men,4.51,4.71
3c456d6f564834ee0bed85d96b139dd3,我们,wo men,2.82,3.14
78567962bfa875ab44dad6da5c44e299,我们,wo men,3.83,4.04
59c12850c5836c09aa1cefdc8f743fdb,我们,wo men,0.44,0.62
59c12850c5836c09aa1cefdc8f743fdb,我们,wo men,4.38,4.58
7d70fb500aa7cc77cd3a32daaff851dc,我们,wo men,3.01,3.21
2d6567f6cff74ca739ee930d498aacfd,我们,wo men,3.14,3.36
2d6567f6cff74ca739ee930d498aacfd,我们,wo men,5.67,5.96
bfb944608b6f82730db0025b1b9276ed,我们,wo men,1.28,1.77
cc544443bb10e23ab01a30005ac9fd9a,我们,wo men,0.26,0.44
2531761ee37125accd742683a9ce0fdc,我们,wo men,3.02,3.26
33c950a8f1ca022f39621987ef30b981,我们,wo men,10.20,10.36
ac32d83d18a291e7b99c21aa98bb7c77,我们,wo men,0.34,0.56
86ab5b4c4a2d39ae14cf79bdf4ce3585,我们,wo men,4.29,4.58
d44f34b4df007b4347711e83f1bc3c76,我们,wo men,7.93,8.27
d44f34b4df007b4347711e83f1bc3c76,我们,wo men,17.33,17.66
e8f9b6ec858852e52aee5c99e5951a79,我们,wo men,5.97,6.25
abccca0f8bce9bfffa5e0fd1e01742e5,我们,wo men,7.76,8.04
9429d080350d20f31550b66bd2db5a2f,我们,wo men,1.88,2.14
293c4016c45981c785c61a88fbf93993,我们,wo men,10.88,11.15
783c04aa93456b89e12db954d964df05,我们,wo men,1.12,1.38
783c04aa93456b89e12db954d964df05,我们,wo men,6.21,6.47
783c04aa93456b89e12db954d964df05,我们,wo men,8.51,8.73
cd875aa9cae94967fca5e4cc91b8c764,我们,wo men,0.03,0.32
eea4b87d5aa3bd055fa5c66706daf207,我们,wo men,2.96,3.60
8b1294a59dc78293dfaff6cd9154dad0,我们,wo men,0.76,0.98
24a40f8811b9ab41db9712af6c686feb,我们,wo men,0.28,0.62
b5398b5390dec09afe7b1b64adb89089,我们,wo men,6.90,7.12
1b371fa384837ee3912a9bb4ef93428a,我们,wo men,5.16,5.45
1b371fa384837ee3912a9bb4ef93428a,我们,wo men,14.03,14.39
f42a7f5d44569c78045dc658fa7d4ce1,我们,wo men,11.30,11.52
89e669192ce7aa8c3bb2c4e97da94f74,我们,wo men,0.18,0.48
bf1d4c21e143f4e055f6e0d2e252d029,我们,wo men,4.95,5.24
3043203dad0fa837da96e245391ad658,我们,wo men,0.38,0.60
3043203dad0fa837da96e245391ad658,我们,wo men,1.78,2.02
3043203dad0fa837da96e245391ad658,我们,wo men,3.90,4.12
bb1f2079367595d6790d59cd14a903b9,我们,wo men,3.18,3.44
017a3af479cb78225497cf52224deed2,我们,wo men,17.70,17.92
f293aefc41d8f0b7b2b63e2ddfef2224,我们,wo men,2.97,3.15
68707c77dc5237d23fa00361179782de,我们,wo men,4.84,5.14
1c4993c027fd980788a85796b2be45c8,我们,wo men,12.67,12.84
04169dbcb72ed062e0a93d03bdaa9e4c,我们,wo men,0.76,1.03
04169dbcb72ed062e0a93d03bdaa9e4c,我们,wo men,4.79,4.98
04169dbcb72ed062e0a93d03bdaa9e4c,我们,wo men,5.66,5.92
04169dbcb72ed062e0a93d03bdaa9e4c,我们,wo men,6.71,6.98
29ed0c8169fec681cfb7ba6acd5c1597,我们,wo men,11.90,12.07
29ed0c8169fec681cfb7ba6acd5c1597,我们,wo men,12.92,13.08
57e238eb63a7c8789956c5c637cd3693,我们,wo men,1.38,1.70
57e238eb63a7c8789956c5c637cd3693,我们,wo men,7.26,8.19
57e238eb63a7c8789956c5c637cd3693,我们,wo men,8.87,9.25
57e238eb63a7c8789956c5c637cd3693,我们,wo men,11.21,11.39
7bb47452d9c2e1846a8aafee92d73c4c,我们,wo men,0.16,0.42
7bb47452d9c2e1846a8aafee92d73c4c,我们,wo men,2.70,2.86
7bb47452d9c2e1846a8aafee92d73c4c,我们,wo men,4.64,4.82
ab8d1361639c37e4ff0fbb74353f6c09,我们,wo men,1.56,1.76
cb0f0c5f563146770ca57e1f3a0b8576,我们,wo men,1.86,2.08
ecfb1154bd62d1f6ab2aacca65d5ade2,我们,wo men,0.56,0.76
ecfb1154bd62d1f6ab2aacca65d5ade2,我们,wo men,2.20,2.43
831b2a5440e4eef8fe9ef79da9f8f032,我们,wo men,3.62,3.79
55a72a084887622760496c2f60197565,我们,wo men,0.52,1.49
a5ac060e8bcdd1164e52b682aa9ad627,我们,wo men,0.54,0.74
efd3a9d5c6d8f5be445de5ece01b0782,我们,wo men,2.10,2.32
edb6247997958e9f22289458016f58ee,我们,wo men,0.22,0.42
87aa22ee28fd93d383d611d6abee03c6,我们,wo men,1.92,2.16
87aa22ee28fd93d383d611d6abee03c6,我们,wo men,4.00,4.24
b595ca853236b9ad34c5ad13b9ce04cf,我们,wo men,2.32,2.62
2a965b3c3713a00bfe3b034e10ed338d,我们,wo men,5.46,5.66
2a965b3c3713a00bfe3b034e10ed338d,我们,wo men,7.72,7.89
6da8ce7589f739065d1082f3d32ea183,我们,wo men,0.15,0.66
98eeaa0b00ae19e540e408ba91d07ce7,我们,wo men,1.00,1.22
9b9696f1fd76749acdc506e4a95847d0,我们,wo men,3.20,3.56
0359379487b060c7b4145d6d9032c54a,我们,wo men,3.48,3.68
22643ee8fccf5f87a40017a9f29657be,我们,wo men,1.03,1.34
02f557a0e6fda5a57b642d7f3e03b272,我们,wo men,5.84,6.23
02f557a0e6fda5a57b642d7f3e03b272,我们,wo men,8.71,8.95
6689f166fec68e394fbcd72ee7524dde,我们,wo men,6.52,6.74
1b03e9c1c3d1c3dd9c1cb8c3d790f8d0,我们,wo men,0.24,0.48
4186649ef15d07af6bb741384984a089,我们,wo men,3.16,3.31
2eba72d26e45d7adb44c6d21824782a4,我们,wo men,1.07,1.36
e571654bacf132c84c4904716ba2dbee,我们,wo men,0.78,0.94
e571654bacf132c84c4904716ba2dbee,我们,wo men,1.82,2.02
204eb4d8d756d361f3d62669c324f655,我们,wo men,1.39,1.70
09370611b8e3dfa7b793c7c307232e1d,我们,wo men,1.29,1.58
42709a59805e9bec4d11871de2649cbd,我们,wo men,15.76,15.94
a58ab303e2cdfbab93463e8dd6e62629,我们,wo men,0.80,0.96
6e2c82a6cd46f1d691c03c4255e17006,我们,wo men,0.94,1.14
bfbcfad13915f02d0648a01b8c2308b0,我们,wo men,1.91,2.34
bfbcfad13915f02d0648a01b8c2308b0,我们,wo men,6.75,7.11
1e09513b0a16f9278960e0f00f3de601,我们,wo men,4.54,4.78
46da33293641151d7a3fc96a6c11db66,我们,wo men,0.42,0.64
cb12abe1c49c24840d6df322b89094e4,我们,wo men,6.17,6.47
7f14099a86f48a15dc165de9ae9983ef,我们,wo men,1.68,2.06
7f14099a86f48a15dc165de9ae9983ef,我们,wo men,3.60,4.07
b45a4cc1876bc477a13a2a80886d208a,我们,wo men,1.10,1.36
4c40416595c11e9f25d234f25f435f8d,我们,wo men,3.90,4.09
e4ff77e4ae0e20461e8ffe4f219ac482,我们,wo men,3.67,3.95
78de78c1f33e49cd45cc50febb96a007,我们,wo men,4.37,4.53
a04bba842d8347baea683c3fb1b870df,我们,wo men,1.06,1.30
7a1839e0818fbb71c4d1539b48b59495,我们,wo men,4.50,4.65
5e8e6de930e0cb253f7e13edcccb702e,我们,wo men,8.02,8.18
5e9eed6515b2a609191708c92fcf8dd0,我们,wo men,4.76,5.08
97402a4a0fbad0afc2abf02b1789cb89,我们,wo men,4.72,4.95
97402a4a0fbad0afc2abf02b1789cb89,我们,wo men,6.98,7.24
ea58953820217eb8859904e78e30700e,我们,wo men,1.61,1.81
3cd15ec698d50e7003cc6cd120bba967,我们,wo men,8.61,8.80
000929523f43ef3bcf516c1639b188be,我们,wo men,7.90,8.08
0b98b360442964d2827cf3f4e7068243,我们,wo men,0.19,0.58
3d6c98a50657b790914c0e9404e3538e,我们,wo men,3.74,3.96
05f11b004bfa4bbdcdf3d335009d641e,我们,wo men,7.84,8.10
cde4973dfa76b3bf6078f9ac4b1cd97f,我们,wo men,14.35,14.62
cc544443bb10e23ab01a30005ac9fd9a,管理,guan li,1.15,1.40
d00c5000bec14f9a20f778204d2c7b8e,管理,guan li,7.08,7.36
783c04aa93456b89e12db954d964df05,管理,guan li,5.75,6.05
783c04aa93456b89e12db954d964df05,管理,guan li,11.93,12.29
14e0ca23844f5901eeb944c28fefed2c,管理,guan li,5.53,5.91
e6670e936e9a35466e24896ffa3e08a7,管理,guan li,3.30,3.56
5e8e6de930e0cb253f7e13edcccb702e,管理,guan li,8.18,8.38
3668c0f39ba4de8a8f4ed1bdaace29cb,那么,na me,1.45,1.72
bac4837e8eff6a0e6c23e41e5ad48ae0,那么,na me,7.10,7.42
1b9c1fb384ca25fe5c4f4c1e7a5ce44e,那么,na me,6.46,6.78
e58e968e6a8e2e8b185f734ded0cc3ff,那么,na me,8.71,9.03
ac32d83d18a291e7b99c21aa98bb7c77,那么,na me,0.07,0.34
d44f34b4df007b4347711e83f1bc3c76,那么,na me,6.64,7.35
9781c28c3120425123fae15a31104ded,那么,na me,6.03,6.28
1b371fa384837ee3912a9bb4ef93428a,那么,na me,9.04,9.27
f42a7f5d44569c78045dc658fa7d4ce1,那么,na me,0.44,0.67
1c4993c027fd980788a85796b2be45c8,那么,na me,4.10,4.35
2608dda91ef8f1073f7f635feee45519,那么,na me,4.26,4.48
831b2a5440e4eef8fe9ef79da9f8f032,那么,na me,3.29,3.62
0bb75f27d902d5ee86c507521cc8d081,那么,na me,9.85,10.16
0cb85ef8d996ba7e94a24f649f57bb3b,那么,na me,2.94,3.46
0cb85ef8d996ba7e94a24f649f57bb3b,那么,na me,13.52,13.84
c3187f87d74f1c07338841cfa0275efd,那么,na me,2.01,2.28
42709a59805e9bec4d11871de2649cbd,那么,na me,14.89,15.10
bfbcfad13915f02d0648a01b8c2308b0,那么,na me,3.82,4.21
5e8e6de930e0cb253f7e13edcccb702e,那么,na me,6.34,6.55
7b9cd057dd4ec9d3e62c1bbfe3891477,那么,na me,1.20,1.50
ced150b2fda715054da454c58b079f5a,那么,na me,0.32,0.62
05f11b004bfa4bbdcdf3d335009d641e,那么,na me,10.81,11.06
05f11b004bfa4bbdcdf3d335009d641e,那么,na me,20.12,20.38
61804bc84049d3331f55e38f51220b93,那么,na me,5.56,5.75
b87c938672b12a0119249dae5f434088,那么,na me,0.78,1.06
b87c938672b12a0119249dae5f434088,那么,na me,6.55,6.84
435b02daeb4ce55b995e8e60b0a4faf4,今年,jin nian,2.40,2.84
e346837732e62bfdedc8c80d41186df4,今年,jin nian,14.00,14.32
8b1294a59dc78293dfaff6cd9154dad0,全面,quan mian,0.98,1.29
e571654bacf132c84c4904716ba2dbee,全面,quan mian,8.92,9.32
cf514b56342e39ebc8a56b70820e9c47,全面,quan mian,4.04,4.38
872a03a35e815263bf6b0f12b1ba97a5,全面,quan mian,2.99,3.49
14e0ca23844f5901eeb944c28fefed2c,依法,yi fa,5.17,5.53
8b10dfbda8e833976078b774228d66fc,历史,li shi,1.86,2.44
36a60cf002d33b0e710330c0ea0e049c,中方,zhong fang,8.35,8.82
29b3a78dd94fa9efbd453f0103f45d86,中方,zhong fang,2.56,3.56
efb75ad0f357652ee624dc36e09f57bc,中方,zhong fang,28.97,29.39
29d8b24a2b973ef92d04aaa591069946,希望,xi wang,2.98,3.25
ac03307d86a14c38e6ecec26c0cc3f18,希望,xi wang,1.66,2.06
0cb85ef8d996ba7e94a24f649f57bb3b,希望,xi wang,4.46,4.96
a599852bbade42dcca2bb1280c5fbf6c,希望,xi wang,11.04,11.53
4d918730942e0b1b3a26600bc8ad9f29,时,shi,1.08,1.24
246742ce4f48342dc89125977cc2a213,时,shi,2.80,2.92
dc13f11121e94ccd45b141ef1118c5a8,信心,xin xin,5.41,5.87
86ab5b4c4a2d39ae14cf79bdf4ce3585,人员,ren yuan,8.05,8.69
1b371fa384837ee3912a9bb4ef93428a,人员,ren yuan,7.31,7.69
29b3a78dd94fa9efbd453f0103f45d86,人员,ren yuan,4.44,4.78
3043203dad0fa837da96e245391ad658,人员,ren yuan,2.80,3.55
66cf85f3977c5a2cd323ed3798e74faa,人员,ren yuan,0.88,1.18
cde4973dfa76b3bf6078f9ac4b1cd97f,制造,zhi zao,4.85,5.17
2f2d0e4797f069b8788bdd3ddcc6021e,一起,yi qi,1.64,1.86
773a92ffdfd8a023a824bf006f35414e,一起,yi qi,1.34,1.74
24a40f8811b9ab41db9712af6c686feb,一起,yi qi,9.00,9.34
017a3af479cb78225497cf52224deed2,一起,yi qi,14.28,15.11
9ae0ebefd05e2daf7e972906969d5e7f,一起,yi qi,0.43,0.84
65db8d395ebfa41112c7fb4ea7f65fbd,银行,yin hang,4.34,4.60
a8a89f772c93d2b6e8f3a039b0052241,投资,tou zi,2.78,3.00
7603787f90396a3d385039efb142bd1d,投资,tou zi,8.04,8.36
b2b0c4ec9bd61d66ae3c0117d3a3665b,公共,gong gong,5.24,5.58
cc544443bb10e23ab01a30005ac9fd9a,统一,tong yi,0.64,0.88
d00c5000bec14f9a20f778204d2c7b8e,统一,tong yi,6.64,6.94
b3ccfc5089f9526ac548ab231feff3d9,统一,tong yi,3.93,4.43
75d883f5ac1eff2c71fc168f4b3bb9be,给,gei,1.12,1.26
105e69a076c35f2bd8ae7180bdbfa293,给,gei,1.24,1.34
cd30d55bc637e0219d30ec13d6c48a53,给,gei,0.94,1.04
7eccd51b594678642201abc7a03ed787,给,gei,4.12,4.31
270101383bd1f29b139a8adf8387043d,给,gei,13.48,13.62
26b9cc70c3d8326cb4f42dd773bae9ba,给,gei,1.01,1.77
eb32c538e97d64b285adbf13c4692e37,给,gei,0.44,0.56
7bb47452d9c2e1846a8aafee92d73c4c,给,gei,4.52,4.64
4186649ef15d07af6bb741384984a089,给,gei,3.07,3.16
aac2a45e5070623f6ab328309ec44933,给,gei,6.08,6.16
2a5533dadaf72bc70f44fe00e8985ef5,给,gei,0.12,0.22
bfbcfad13915f02d0648a01b8c2308b0,给,gei,7.25,7.47
00be84360bf211509d09c906ed45da65,给,gei,1.22,1.70
7a1839e0818fbb71c4d1539b48b59495,给,gei,4.36,4.50
953aef952ee0413d764e20cbef347f45,给,gei,0.70,0.78
5ecc9347e346f2aaad5c63c1193be2c7,联系,lian xi,8.31,8.73
293c4016c45981c785c61a88fbf93993,套,tao,3.40,4.02
293c4016c45981c785c61a88fbf93993,套,tao,7.90,8.18
166c977bd3a2680ade9e64ed4b471a7c,套,tao,0.52,0.66
572ada72cb347a6d4e95fd832ba182f2,套,tao,0.18,0.36
987206a39e9ac804d3ae09d4fc82dc3b,套,tao,1.16,1.38
987206a39e9ac804d3ae09d4fc82dc3b,套,tao,2.42,2.54
987206a39e9ac804d3ae09d4fc82dc3b,套,tao,3.04,3.20
ae8a40c4c3b14ef150f95736201a89a0,及时,ji shi,3.79,4.24
f42a7f5d44569c78045dc658fa7d4ce1,及时,ji shi,11.86,12.24
fb90da78ef10522d3ec5171eff0e7698,接受,jie shou,6.08,6.44
f517553afebcb7726332dd4646f08e25,接下来,jie xia lai,3.49,4.14
bc6f64d6721525fba3aca5af6dc212a3,犯罪,fan zui,1.92,2.26
bc6f64d6721525fba3aca5af6dc212a3,犯罪,fan zui,4.16,4.98
afe7e416472c15a1ae85bb0e7f1a043d,仍然,reng ran,10.78,11.22
ab9d0d3927685afb84d94acf1db0df29,仍然,reng ran,4.42,4.69
a1c2fdd2a2af56fa2acac5b8296ecdcd,仍然,reng ran,2.24,2.54
6c5f5cdc798c5ea2f8cb9a317e518280,周,zhou,8.05,8.21
6e2c82a6cd46f1d691c03c4255e17006,周,zhou,0.16,0.30
ee2821017b4f8fcd81b350783ee7c737,周,zhou,0.50,0.66
ee2821017b4f8fcd81b350783ee7c737,周,zhou,1.14,1.24
bac4837e8eff6a0e6c23e41e5ad48ae0,机制,ji zhi,10.24,10.95
1b371fa384837ee3912a9bb4ef93428a,机制,ji zhi,19.92,20.58
250743bb70cfe017befacfaef488dba3,事务,shi wu,3.18,3.71
34bac23aa6c3d2bdb38817d48e569cfa,上,shang,0.86,1.19
a9c432c5436a1687ae0e0883cdd12877,上,shang,3.01,3.21
bac4837e8eff6a0e6c23e41e5ad48ae0,上,shang,1.98,2.51
28b8007a8dd4863d44896a3053d16dda,上,shang,2.78,3.02
1fedc42da25c27f5533d5e66857ac02b,上,shang,2.70,2.95
37822ba6c2a0ebf6f8a4c5a5769c97d9,上,shang,10.99,11.52
e4579ef732dd85803549dc864a538541,上,shang,2.06,2.28
3992c04fa055d472daae16914c1e3155,上,shang,10.99,11.20
bbc35fdbd2517bc278a6763890687b84,上,shang,2.12,2.28
fb90da78ef10522d3ec5171eff0e7698,上,shang,0.88,1.04
8013c0cb175a15d630b4fb607a345dc3,上,shang,4.41,4.55
7a7bfae26e7572f4261ec6df2bbb2ec4,上,shang,4.54,4.64
2a965b3c3713a00bfe3b034e10ed338d,上,shang,2.96,3.32
02f557a0e6fda5a57b642d7f3e03b272,上,shang,2.81,3.05
6689f166fec68e394fbcd72ee7524dde,上,shang,5.24,5.40
6cc1dcc3ce3bd9c736c2132e313c6c94,上,shang,0.78,0.94
4005187f8c7fec0747f90a6f77abc837,上,shang,13.06,13.22
d3d7068e93080d7988d9efa491f37f3e,上,shang,1.20,1.50
3043568cd7025bccf7957cfb79c0351d,上,shang,2.41,2.54
0653eb727f8432521d6a16f6364ecb16,上,shang,2.28,2.44
e914f60fc7902f295f8708a00ffab144,上,shang,13.20,13.36
4be17e94ef809edf558adb537a0b7609,上,shang,1.06,1.20
7b9cd057dd4ec9d3e62c1bbfe3891477,上,shang,3.08,3.32
ced150b2fda715054da454c58b079f5a,上,shang,3.30,3.54
f7d9f0bd78971979068b3bf3c6aee458,上,shang,0.30,0.41
d588087e8e1c1e70930d1743be440317,日本,ri ben,3.42,3.93
cd30d55bc637e0219d30ec13d6c48a53,干,gan,3.90,4.16
7529d9a64f76876e144a74c4c13ebca0,干,gan,3.63,3.83
96fc9aed40395c90412706de3db78078,干,gan,2.80,3.02
91c53d03534078a43e874ee6dbd581ae,干,gan,3.94,4.44
4844fc2819c9d785d99670cde62a02f9,涉及,she ji,4.79,5.30
b5398b5390dec09afe7b1b64adb89089,自由,zi you,6.08,6.59
3c3d5c20f9f5a1346ffebcab3a96551c,存在,cun zai,1.98,2.30
ae8a40c4c3b14ef150f95736201a89a0,存在,cun zai,1.58,1.96
2d6567f6cff74ca739ee930d498aacfd,存在,cun zai,4.38,4.70
acad87ed8cd0163b8d5a412b8b0e2a71,存在,cun zai,1.62,2.65
acad87ed8cd0163b8d5a412b8b0e2a71,存在,cun zai,3.10,3.52
b45a4cc1876bc477a13a2a80886d208a,存在,cun zai,4.07,4.56
bb40844fc1be6f57d8922d1c42a50602,回到,hui dao,1.06,1.40
a30ae8080c8a10b2e6d27106beafc243,回到,hui dao,1.68,1.98
000929523f43ef3bcf516c1639b188be,回到,hui dao,9.66,10.06
bc6f64d6721525fba3aca5af6dc212a3,党,dang,16.53,16.72
1a946977b3483ecb8a62fcf358a5e2f1,提升,ti sheng,1.50,1.98
cb12abe1c49c24840d6df322b89094e4,提升,ti sheng,12.03,12.66
7f14099a86f48a15dc165de9ae9983ef,提升,ti sheng,7.01,7.39
1a82dbd4101077682cb723ca4621b44d,俄罗斯,e luo si,9.61,9.93
9b3e77f5e8209d4a3b36b57d29cba536,俄罗斯,e luo si,3.09,4.07
4d918730942e0b1b3a26600bc8ad9f29,数,shu,1.24,1.44
56fec0edbdbd0e06ce0f0f376367fdab,特别,te bie,12.31,12.68
cb11d550fc86cb39a917550dded07049,特别,te bie,1.00,1.27
55a72a084887622760496c2f60197565,特别,te bie,2.51,2.73
3e2367d729b193b4382b11f54f24b85a,特别,te bie,4.08,4.40
489e2384e4e078d6f838302d69bae2e2,特别,te bie,9.24,9.60
4005187f8c7fec0747f90a6f77abc837,特别,te bie,12.50,12.78
f3b844db301e1ef21e236c510f6e4739,不过,bu guo,6.18,6.50
9249b55775e074a6e2ec686857e18a69,不过,bu guo,3.73,4.12
8227c87c9668f2be16a1204a40103690,不过,bu guo,0.48,0.74
ced150b2fda715054da454c58b079f5a,前,qian,1.50,1.66
24a40f8811b9ab41db9712af6c686feb,有关,you guan,11.57,12.10
1b371fa384837ee3912a9bb4ef93428a,有关,you guan,12.93,13.23
1b371fa384837ee3912a9bb4ef93428a,有关,you guan,26.04,26.34
33a9bf90ff5317fceb3d9aaa91e964fd,有关,you guan,11.94,12.36
1c7c76084a27c1b19cedb8408ad1cbca,心,xin,1.90,2.16
2d6567f6cff74ca739ee930d498aacfd,心,xin,3.36,3.84
2d6567f6cff74ca739ee930d498aacfd,心,xin,3.84,4.12
d6048da2745e9208fc8763f521b52380,心,xin,19.84,19.94
a30ae8080c8a10b2e6d27106beafc243,心,xin,11.19,11.49
2a965b3c3713a00bfe3b034e10ed338d,心,xin,6.90,7.16
7a80c89ade130a6c125e054dd205d179,节,jie,1.34,1.58
9a1a4a415cc220a21027c549e1a83ef7,节,jie,1.84,1.96
6ce80899cf332884301f090a21fc5dea,节,jie,6.18,6.33
efd3a9d5c6d8f5be445de5ece01b0782,所,suo,1.34,1.46
099fecf666bf5ca4ce196bcc3e20e0a4,所,suo,8.18,8.34
3f3fe366425cf3b1277f7cc5ff9cfc07,所,suo,2.42,2.62
9781c28c3120425123fae15a31104ded,参与,can yu,8.42,8.74
0cb85ef8d996ba7e94a24f649f57bb3b,拥有,yong you,10.28,10.74
6448b8762329a9bc6da7368621617afb,拥有,yong you,0.42,0.86
638192e6954a69152e9a8435307ec084,它,ta,1.98,2.14
821e8b8cc45c06b3ef72491e81afd438,它,ta,0.81,1.04
37822ba6c2a0ebf6f8a4c5a5769c97d9,它,ta,3.20,3.32
d00c5000bec14f9a20f778204d2c7b8e,它,ta,1.02,1.18
0b5dad4eea0c127c60844046e280d4fa,它,ta,2.48,3.15
f2fe3c21de7cd3fcedc7c3cf94feb11a,它,ta,13.00,13.20
41c5faa24ce4617332a21b83ab43ce09,它,ta,1.76,1.96
017a3af479cb78225497cf52224deed2,它,ta,16.26,16.36
c038725f9e8369eb5e7b39348bdce105,它,ta,4.44,4.58
b2b0c4ec9bd61d66ae3c0117d3a3665b,它,ta,0.38,0.98
b2b0c4ec9bd61d66ae3c0117d3a3665b,它,ta,3.84,4.02
dc5f3c82f7f6310bb8b4f4d0ad007351,它,ta,0.12,0.33
8013c0cb175a15d630b4fb607a345dc3,它,ta,3.15,3.31
8013c0cb175a15d630b4fb607a345dc3,它,ta,6.47,6.59
c46d5216f1e5c32fb086190a424ea1ef,它,ta,2.37,2.66
eac0f1ed29ba7dc1fa1f6c411bde5195,它,ta,0.44,0.60
3e2367d729b193b4382b11f54f24b85a,它,ta,2.00,2.14
a20531c5b7c86ef661c446508227c7aa,它,ta,5.36,5.62
489e2384e4e078d6f838302d69bae2e2,它,ta,4.48,4.64
4fb35cab327257954ca463a916eb8804,它,ta,0.80,0.94
9db446e789431de0f4c7f9aaecdae207,它,ta,3.14,3.26
0d63a0eb68619b58cdd7eaf08eaf4a2d,它,ta,3.54,3.72
e4abb9dae356f84e493872574f9c6d2a,它,ta,1.90,2.08
e4abb9dae356f84e493872574f9c6d2a,它,ta,4.36,4.52
e72ec6f9936e0719b19d81a7ce97c43f,它,ta,0.87,1.14
e72ec6f9936e0719b19d81a7ce97c43f,它,ta,2.82,3.00
7b9cd057dd4ec9d3e62c1bbfe3891477,它,ta,1.65,1.72
05f11b004bfa4bbdcdf3d335009d641e,它,ta,20.38,20.52
1bbbda9d4046bd417015eb7d5f2983ee,它,ta,3.12,3.33
1bbbda9d4046bd417015eb7d5f2983ee,它,ta,3.87,4.01
4e4d6f516559f5d4bf7659f3fc72a4ba,它,ta,4.26,4.48
28ddf1c8facdbf4a2e1cd9e7e656b8af,方面,fang mian,4.19,4.57
7d70fb500aa7cc77cd3a32daaff851dc,方面,fang mian,2.67,2.92
70895d61627f41b7e6171f1eb20fb640,方面,fang mian,8.31,8.57
afe7e416472c15a1ae85bb0e7f1a043d,以,yi,11.36,11.46
5ecc9347e346f2aaad5c63c1193be2c7,以,yi,1.71,2.30
04169dbcb72ed062e0a93d03bdaa9e4c,以,yi,8.17,8.26
57e238eb63a7c8789956c5c637cd3693,以,yi,16.67,17.14
efd3a9d5c6d8f5be445de5ece01b0782,以,yi,1.72,1.92
deada4b7b3cec3bae3046cea89e5f69e,以,yi,4.77,4.91
481794a5f80a1f76a220305606c5c8f9,北部,bei bu,4.88,5.43
afe7e416472c15a1ae85bb0e7f1a043d,北部,bei bu,9.46,9.72
